id,change_date,store_code,old_plan_name,old_plan_speed,old_plan_quota,old_plan_price,new_plan_name,new_plan_speed,new_plan_quota,new_plan_price,number_of_movements
20530,12/18/2019,TEOSO13022,Super ,30,250,210,Super ,30,140,120,1
20531,12/18/2019,TEOBE09028,Super ,30,140,120,Super ,30,250,210,1
20532,12/18/2019,101-TEGCCABCCNCC,Mega ,70,250,310,Super ,30,600,500,2
20533,12/19/2019,101-001,Super ,30,250,210,Ultra ,100,250,410,2
20534,12/19/2019,TEOAL05014,Super ,30,140,120,Super ,30,250,210,1
20535,12/19/2019,TDOGI04043,Super ,30,140,120,Super ,30,250,210,1
20536,12/19/2019,TDOGI06011,Super ,30,250,210,Super ,30,140,120,1
20537,12/19/2019,TEODO07054,Super ,30,250,210,Mega ,70,250,310,1
20538,12/19/2019,KHFDK0701001,Super ,30,140,120,Super ,30,250,210,1
20539,12/19/2019,KHFGI0402001,Super ,30,140,120,Super ,30,250,210,1
20540,12/19/2019,TEOSO13022,Super ,30,140,120,Super ,30,250,210,2
20541,12/22/2019,TEOKS09038,Super ,30,140,120,Super ,30,250,210,2
20542,12/22/2019,TDOGI04044,Super ,30,250,210,Super ,30,600,500,1
20543,12/22/2019,TEOSH07033,Super ,30,140,120,Super ,30,250,210,4
20544,12/22/2019,TDOLU14021,Super ,30,250,210,Super ,30,140,120,1
20545,12/22/2019,101-001,Super ,30,140,120,Super ,30,250,210,2
20546,12/22/2019,TEODK07021,Super ,30,250,210,Super ,30,140,120,1
20547,12/23/2019,ASFAL0601001,Super ,30,140,120,Super ,30,250,210,1
20548,12/23/2019,ASFCA0202004,Super ,30,140,120,Super ,30,250,210,1
20549,12/23/2019,DSFQU0301003,Super ,30,140,120,Super ,30,250,210,1
20550,12/23/2019,WHFCA0203001,Super ,30,140,120,Super ,30,250,210,2
20551,12/23/2019,TEOGI04028,Super ,30,140,120,Super ,30,250,210,1
20552,12/23/2019,TEEAL07011,Super ,30,250,210,Super ,30,600,500,1
20553,12/23/2019,TEOQU08032,Super ,30,140,120,Super ,30,250,210,1
20554,12/18/2019,DEFDK0701002,Super ,30,140,120,Super ,30,250,210,1
20555,12/18/2019,TDOGI05011,Super ,30,600,500,Super ,30,250,210,1
20556,12/18/2019,TEOCA01024,Super ,30,140,120,Super ,30,250,210,2
20557,12/18/2019,TEOSO130211,Super ,30,250,210,Super ,30,140,120,1
20558,12/18/2019,DEFDK0702001,Super ,30,140,120,Super ,30,250,210,1
20559,12/18/2019,TEOGI040411,Super ,30,250,210,Super ,30,600,500,1
20560,12/18/2019,TEOGI04022,Super ,30,140,120,Super ,30,250,210,1
20561,12/19/2019,TREX00070,Super ,30,140,120,Super ,30,250,210,1
20562,12/19/2019,101-001,Mega ,70,250,310,Super ,30,250,210,1
20563,12/19/2019,DEFDO0705001,Super ,30,140,120,Super ,30,250,210,1
20564,12/19/2019,Btech001,Super ,30,250,210,Super ,30,140,120,1
20565,12/19/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,315
20566,12/19/2019,TDODK07011,Super ,30,140,120,Super ,30,250,210,10
20567,12/22/2019,TEOCA01012,Ultra ,100,140,320,Mega ,70,140,220,1
20568,12/22/2019,TRDSL00744,Super ,30,140,120,Super ,30,250,210,2
20569,12/22/2019,TEOGI04046,Super ,30,250,210,Super ,30,200,170,1
20570,12/22/2019,101-TEGCCABCCNCC,Super ,30,600,500,Super ,30,250,210,2
20571,12/22/2019,TEOKS09032,Super ,30,140,120,Super ,30,250,210,2
20572,12/22/2019,TEOCA02011,Super ,30,140,120,Super ,30,140,120,1
20573,12/22/2019,TDOCA02011,Super ,30,140,120,Super ,30,600,500,1
20574,12/22/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Mega ,70,250,310,1
20575,12/22/2019,TEOCA03024,Super ,30,140,120,Super ,30,250,210,2
20576,12/22/2019,TEOAL05013,Super ,30,140,120,Super ,30,140,120,1
20577,12/22/2019,TEOCA010112,Super ,30,250,210,Super ,30,600,500,2
20578,12/22/2019,TDOAL07021,Super ,30,140,120,Super ,30,140,120,1
20579,12/23/2019,TDOSH07031,Super ,30,250,210,Super ,30,600,500,1
20580,12/23/2019,TRDSL00117,Super ,30,140,120,Super ,30,250,210,1
20581,12/23/2019,TEOFA12023,Super ,30,140,120,Super ,30,250,210,1
20582,12/23/2019,101-001,Super ,30,140,120,Super ,30,250,210,10
20583,12/23/2019,TDOCA03031,Super ,30,140,120,Super ,30,250,210,2
20584,12/23/2019,TEOCA010112,Super ,30,250,210,Super ,30,250,210,1
20585,12/23/2019,TEORS11032,Super ,30,140,120,Super ,30,250,210,3
20586,12/23/2019,TEOSU11013,Super ,30,140,120,Super ,30,250,210,2
20587,12/18/2019,TEOCA01011,Super ,30,250,210,Super ,30,140,120,1
20588,12/20/2019,TRMF00035,Super ,30,140,120,Super ,30,250,210,2
20589,12/20/2019,101-001,Ultra ,100,600,700,Super ,30,250,210,1
20590,12/20/2019,TDOGI05011,Super ,30,250,210,Super ,30,250,210,1
20591,12/20/2019,TEOSH07031,Super ,30,250,210,Super ,30,140,120,1
20592,12/20/2019,TDOGI04044,Super ,30,250,210,Super ,30,140,120,1
20593,12/19/2019,TEODK07026,Super ,30,250,210,Super ,30,140,120,1
20594,12/19/2019,TREX00032,Super ,30,140,120,Super ,30,250,210,2
20595,12/19/2019,TDOBE09011,Super ,30,250,210,Super ,30,600,500,2
20596,12/19/2019,TEOAL05029,Super ,30,140,120,Super ,30,140,120,2
20597,12/19/2019,TEOSH07041,Super ,30,250,210,Super ,30,140,120,1
20598,12/19/2019,TREX00105,Super ,30,250,210,Super ,30,140,120,1
20599,12/19/2019,TEOQE14016,Super ,30,140,120,Super ,30,250,210,1
20600,12/22/2019,FIFRS1103001,Super ,30,140,120,Super ,30,250,210,1
20601,12/22/2019,TEOSO13026,Super ,30,140,120,Super ,30,250,210,1
20602,12/22/2019,TEOCA01015,Super ,30,140,120,Super ,30,250,210,3
20603,12/22/2019,TDOCA03032,Super ,30,140,120,Super ,30,250,210,2
20604,12/22/2019,FCFKCA01012,Super ,30,140,120,Super ,30,250,210,1
20605,12/22/2019,TEODO070525,Super ,30,140,120,Super ,30,250,210,8
20606,12/22/2019,TDOCA01011,Mega ,70,250,310,Mega ,70,140,220,2
20607,12/22/2019,TEOAT13013,Super ,30,140,120,Super ,30,250,210,1
20608,12/23/2019,CPFMO0803004,Super ,30,140,120,Super ,30,250,210,1
20609,12/23/2019,TEOIS10012,Super ,30,140,120,Super ,30,250,210,7
20610,12/23/2019,TEOMA06031,Super ,30,140,120,Super ,30,250,210,2
20611,12/20/2019,DSFQU0103002,Super ,30,140,120,Super ,30,250,210,1
20612,12/20/2019,101-TEGCCABCCVVS,Super ,30,250,210,Super ,30,600,500,1
20613,12/20/2019,TEOCA03029,Super ,30,250,210,Super ,30,140,120,1
20614,12/20/2019,101-001,Ultra ,100,250,410,Ultra ,100,600,700,2
20615,12/20/2019,TEOQU08034,Super ,30,140,120,Super ,30,250,210,1
20616,12/20/2019,TDOAL07031,Super ,30,140,120,Super ,30,250,210,2
20617,12/20/2019,TDOAL07021,Super ,30,140,120,Super ,30,250,210,1
20618,12/20/2019,TEOGI04021,Super ,30,250,210,Super ,30,140,120,1
20619,12/19/2019,ASFGI0403003,Super ,30,250,210,Super ,30,140,120,1
20620,12/19/2019,TEOIS10017,Super ,30,140,120,Super ,30,250,210,1
20621,12/19/2019,TEODO07051,Super ,30,250,210,Super ,30,140,120,1
20622,12/19/2019,TDOAL07031,Super ,30,250,210,Super ,30,600,500,2
20623,12/19/2019,TREX00083,Super ,30,140,120,Super ,30,250,210,1
20624,12/19/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,140,120,3
20625,12/19/2019,101-001,Mega ,70,250,310,Mega ,70,140,220,1
20626,12/19/2019,DNFGH0801005,Super ,30,140,120,Super ,30,250,210,1
20627,12/22/2019,101-001,Super ,30,600,500,Super ,30,140,120,2
20628,12/22/2019,TDOCA01021,Mega ,70,140,220,Mega ,70,250,310,1
20629,12/22/2019,TEOSS11021,Super ,30,250,210,Super ,30,600,500,1
20630,12/22/2019,101-001,Super ,30,140,120,Super ,30,250,210,1
20631,12/23/2019,TEOCA02032,Super ,30,250,210,Super ,30,140,120,1
20632,12/23/2019,WSFAL0503002,Super ,30,250,210,Super ,30,600,500,1
20633,12/23/2019,101-001,Super ,30,250,210,Super ,30,140,120,5
20634,12/23/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,1
20635,12/23/2019,TEOCA01014,Super ,30,250,210,Super ,30,140,120,1
20636,12/23/2019,TDOAL07031,Super ,30,140,120,Super ,30,140,120,1
20637,12/20/2019,KHFCA0202001,Super ,30,140,120,Super ,30,250,210,2
20638,12/20/2019,TEOCA010112,Mega ,70,250,310,Super ,30,600,500,1
20639,12/20/2019,101-TEGCCABCCNCC,Ultra ,100,250,410,Mega ,70,250,310,1
20640,12/19/2019,TEECA03023,Mega ,70,250,310,Ultra ,100,600,700,1
20641,12/19/2019,TEOGH08011,Super ,30,140,120,Super ,30,250,210,4
20642,12/19/2019,TEOCA03031,Super ,30,140,120,Super ,30,250,210,1
20643,12/19/2019,TEOAL05029,Super ,30,250,210,Super ,30,600,500,2
20644,12/19/2019,TEOGI04011,Super ,30,140,120,Super ,30,250,210,2
20645,12/19/2019,TEOGI040410,Super ,30,140,120,Super ,30,250,210,2
20646,12/26/2019,TEOGI040112,Super ,30,140,120,Super ,30,250,210,1
20647,12/26/2019,101-001,Super ,30,140,120,Super ,30,250,210,1
20648,12/26/2019,TEOAL05029,Super ,30,140,120,Super ,30,600,500,1
20649,12/26/2019,TEOAT13014,Super ,30,140,120,Super ,30,250,210,1
20650,12/26/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,100,110,376
20651,12/26/2019,TEOAL05029,Super ,30,140,120,Super ,30,250,210,2
20652,12/26/2019,TEOAT13016,Super ,30,140,120,Super ,30,250,210,2
20653,12/26/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Mega ,70,250,310,2
20654,12/26/2019,TREX00091,Super ,30,140,120,Super ,30,250,210,1
20655,12/26/2019,DNFGH0801001,Super ,30,600,500,Super ,30,250,210,1
20656,12/26/2019,TREX00078,Super ,30,140,120,Super ,30,250,210,2
20657,12/26/2019,TDOGI04043,Super ,30,600,500,Mega ,70,250,310,2
20658,12/26/2019,TEOKS09031,Super ,30,250,210,Super ,30,140,120,1
20659,12/26/2019,Btech005,Super ,30,250,210,Super ,30,140,120,1
20660,12/26/2019,TEOSU110111,Super ,30,140,120,Super ,30,250,210,1
20661,12/26/2019,TREX00026,Super ,30,140,120,Super ,30,250,210,1
20662,12/26/2019,TEOME12034,Super ,30,140,120,Super ,30,250,210,2
20663,12/26/2019,ASFGI0403005,Super ,30,140,120,Super ,30,250,210,1
20664,12/24/2019,TEOME12033,Super ,30,140,120,Super ,30,250,210,1
20665,12/24/2019,TEOME12031,Super ,30,140,120,Super ,30,250,210,1
20666,12/24/2019,TEOBS12015,Super ,30,140,120,Super ,30,250,210,1
20667,12/24/2019,TDOCA01021,Super ,30,250,210,Super ,30,600,500,1
20668,12/26/2019,WHFCA0302001,Super ,30,140,120,Super ,30,250,210,2
20669,12/26/2019,TRFR00012,Super ,30,140,120,Super ,30,250,210,1
20670,12/26/2019,TEEAL07031,Super ,30,250,210,Super ,30,250,210,1
20671,12/26/2019,ARFDK0701003,Super ,30,140,120,Super ,30,250,210,1
20672,12/26/2019,TREX00032,Super ,30,140,120,Super ,30,140,120,5
20673,12/26/2019,TEODO070525,Super ,30,140,120,Super ,30,250,210,10
20674,12/26/2019,TEODO070525,Super ,30,250,210,Super ,30,600,500,1
20675,12/26/2019,TDOGI06011,Super ,30,250,210,Super ,30,600,500,1
20676,12/26/2019,TEECA02011,Super ,30,250,210,Super ,30,140,120,1
20677,12/26/2019,TEOSH07042,Super ,30,140,120,Super ,30,250,210,2
20678,12/26/2019,TEOCA03036,Super ,30,140,120,Super ,30,250,210,2
20679,12/26/2019,TDOAL07022,Super ,30,250,210,Super ,30,600,500,1
20680,12/26/2019,TREX00132,Super ,30,140,120,Super ,30,250,210,1
20681,12/26/2019,TEOSH07045,Super ,30,250,210,Super ,30,140,120,1
20682,12/26/2019,TDOCA02011,Super ,30,250,210,Super ,30,140,120,3
20683,12/26/2019,DEFGI0404001,Mega ,70,140,220,Super ,30,140,120,1
20684,12/26/2019,TEOSS11026,Super ,30,140,120,Super ,30,250,210,1
20685,12/26/2019,TRDSL00012,Super ,30,140,120,Super ,30,250,210,2
20686,12/26/2019,101-TEGCCADSD,Super ,30,140,120,Super ,30,100,110,19
20687,12/26/2019,101-001,Super ,30,250,210,Super ,30,140,120,3
20688,12/26/2019,TDOAL07031,Super ,30,140,120,Super ,30,250,210,9
20689,12/26/2019,Btech004,Super ,30,140,120,Super ,30,250,210,3
20690,12/26/2019,TEODO07058,Super ,30,140,120,Super ,30,250,210,1
20691,12/26/2019,TDOGI05011,Super ,30,140,120,Super ,30,250,210,2
20692,12/26/2019,TEOSH07041,Super ,30,250,210,Super ,30,140,120,1
20693,12/26/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,250,210,1
20694,12/26/2019,TEOCA01015,Super ,30,250,210,Super ,30,140,120,1
20695,12/24/2019,TDOGI04044,Super ,30,140,120,Super ,30,250,210,1
20696,12/24/2019,TEOFA12026,Super ,30,140,120,Super ,30,250,210,1
20697,12/24/2019,101-TEGCCABCCNCC,Mega ,70,250,310,Super ,30,140,120,1
20698,12/24/2019,ASFGI0402001,Super ,30,140,120,Super ,30,250,210,2
20699,12/24/2019,101-TEGCCABCCNCC,Super ,30,600,500,Mega ,70,250,310,1
20700,12/24/2019,TKA00001.36,Super ,30,250,210,Super ,30,140,120,1
20701,12/24/2019,TRDSL00274,Super ,30,250,210,Super ,30,140,120,1
20702,12/24/2019,TDOCA02011,Super ,30,250,210,Super ,30,140,120,2
20703,12/24/2019,FTFKS0903002,Super ,30,250,210,Super ,30,140,120,1
20704,12/24/2019,TRSEX00002,Super ,30,140,120,Super ,30,250,210,1
20705,12/29/2019,TDOAL07021,Super ,30,140,120,Super ,30,140,120,1
20706,12/29/2019,TEONS10031,Super ,30,250,210,Super ,30,140,120,1
20707,12/29/2019,FCFKCA01013,Super ,30,140,120,Super ,30,250,210,1
20708,12/29/2019,TEOAL05021,Super ,30,140,120,Super ,30,250,210,1
20709,12/29/2019,TEOSH07048,Super ,30,140,120,Super ,30,250,210,1
20710,12/29/2019,TRDSL00771,Super ,30,140,120,Super ,30,140,120,2
20711,12/29/2019,TRDSL00159,Super ,30,140,120,Super ,30,250,210,1
20712,12/26/2019,TRMF00082,Super ,30,100,110,Super ,30,140,120,1
20713,12/26/2019,TEORS11031,Super ,30,140,120,Super ,30,250,210,1
20714,12/26/2019,TEODK070141,Super ,30,140,120,Super ,30,250,210,1
20715,12/26/2019,TEOME12036,Super ,30,140,120,Super ,30,250,210,1
20716,12/26/2019,101-TEGTKMBCS,Super ,30,250,210,Super ,30,250,210,1
20717,12/26/2019,TEOMO08026,Super ,30,140,120,Super ,30,250,210,2
20718,12/26/2019,TEOGI05011,Super ,30,140,120,Super ,30,250,210,1
20719,12/26/2019,TEOCA03011,Super ,30,140,120,Super ,30,250,210,2
20720,12/26/2019,TRFR00014,Super ,30,140,120,Super ,30,250,210,1
20721,12/24/2019,TEORS11031,Super ,30,250,210,Super ,30,140,120,1
20722,12/24/2019,TEEAL07021,Super ,30,140,120,Super ,30,250,210,4
20723,12/24/2019,TEOCA01014,Mega ,70,250,310,Super ,30,250,210,1
20724,12/24/2019,TDODK07011,Super ,30,140,120,Super ,30,250,210,5
20725,12/24/2019,TEOSO130212,Super ,30,140,120,Super ,30,250,210,1
20726,12/29/2019,TEOME12031,Super ,30,600,500,Super ,30,250,210,1
20727,12/29/2019,DEFDK0702002,Super ,30,250,210,Super ,30,140,120,1
20728,12/29/2019,TEODK07025,Super ,30,140,120,Super ,30,250,210,1
20729,12/29/2019,101-001,Super ,30,140,120,Super ,30,250,210,132
20730,12/29/2019,101-TEGCCABCCNCC,Super ,30,100,110,Super ,30,140,120,2
20731,12/29/2019,TEOGH080110,Super ,30,250,210,Super ,30,140,120,1
20732,12/29/2019,TEOME12038,Super ,30,140,120,Super ,30,250,210,1
20733,12/26/2019,101-001,Super ,30,250,210,Ultra ,100,600,700,3
20734,12/26/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,600,500,2
20735,12/26/2019,TEOGI04019,Super ,30,140,120,Super ,30,250,210,3
20736,12/26/2019,ARF0201001,Super ,30,250,210,Super ,30,600,500,1
20737,12/24/2019,TEODO070525,Super ,30,140,120,Super ,30,250,210,1
20738,12/24/2019,TRFR00017,Super ,30,140,120,Super ,30,250,210,1
20739,12/24/2019,101-001,Super ,30,250,210,Ultra ,100,250,410,1
20740,12/24/2019,TDOCA04011,Super ,30,250,210,Mega ,70,250,310,1
20741,12/29/2019,TEOME12036,Super ,30,250,210,Super ,30,600,500,1
20742,12/29/2019,101-TEGCCABCCNCC,Mega ,70,250,310,Super ,30,250,210,1
20743,12/29/2019,DEFDK0702003,Super ,30,140,120,Super ,30,250,210,2
20744,12/29/2019,ASFCA0103003,Super ,30,140,120,Super ,30,250,210,1
20745,12/29/2019,TDOGI05011,Super ,30,250,210,Super ,30,140,120,1
20746,12/26/2019,TEOGI04031,Super ,30,250,210,Super ,30,140,120,1
20747,12/26/2019,TEOCA01014,Super ,30,250,210,Super ,30,600,500,1
20748,12/26/2019,TEOBE09021,Super ,30,250,210,Super ,30,600,500,1
20749,12/26/2019,TEOGI04043,Super ,30,250,210,Super ,30,250,210,1
20750,12/26/2019,TEOFA12022,Super ,30,140,120,Mega ,70,250,310,1
20751,12/26/2019,101-001,Ultra ,100,140,320,Super ,30,600,500,1
20752,12/26/2019,101-001,Mega ,70,250,310,Super ,30,250,210,1
20753,12/26/2019,TEOGH08012,Super ,30,140,120,Super ,30,250,210,6
20754,12/26/2019,TEOGH08015,Super ,30,140,120,Super ,30,250,210,3
20755,12/26/2019,101-001,Super ,30,250,210,Mega ,70,250,310,4
20756,12/26/2019,TDOCA04011,Super ,30,140,120,Super ,30,250,210,5
20757,12/29/2019,TEOGI04017,Super ,30,250,210,Super ,30,600,500,2
20758,12/29/2019,TDOCA03031,Super ,30,250,210,Super ,30,600,500,3
20759,12/29/2019,TREX00093,Super ,30,140,120,Super ,30,250,210,1
20760,12/29/2019,TEOAL05016,Super ,30,250,210,Super ,30,600,500,2
20761,12/29/2019,101-TEGCCABCCXTA,Super ,30,140,120,Super ,30,250,210,16
20762,12/29/2019,TEOSU110111,Super ,30,250,210,Mega ,70,250,310,1
20763,12/29/2019,ASFAL0503001,Super ,30,140,120,Super ,30,250,210,1
20764,12/29/2019,TEOCA03023,Super ,30,140,120,Super ,30,250,210,1
20765,12/29/2019,TEOGI05011,Super ,30,250,210,Super ,30,600,500,1
20766,12/29/2019,TEOKS09035,Super ,30,140,120,Super ,30,250,210,1
20767,12/29/2019,TRFR00008,Super ,30,140,120,Super ,30,250,210,1
20768,12/29/2019,TEOGI04015,Super ,30,250,210,Super ,30,140,120,1
20769,12/29/2019,TREX00084,Super ,30,250,210,Super ,30,600,500,1
20770,12/29/2019,FCFKGI04011,Super ,30,140,120,Super ,30,250,210,1
20771,12/29/2019,TDOCA04011,Super ,30,140,120,Super ,30,250,210,5
20772,12/29/2019,101-001,Super ,30,140,120,Mega ,70,250,310,2
20773,12/29/2019,TEOGH08013,Super ,30,140,120,Super ,30,250,210,1
20774,12/26/2019,101-001,Mega ,70,140,220,Mega ,70,250,310,1
20775,12/26/2019,TEOGH08011,Super ,30,140,120,Super ,30,250,210,2
20776,12/26/2019,TEEGI06012,Super ,30,250,210,Super ,30,140,120,1
20777,12/26/2019,TEOBE09012,Super ,30,250,210,Super ,30,140,120,2
20778,12/26/2019,FCFKCA02023,Super ,30,140,120,Super ,30,250,210,1
20779,12/26/2019,TREX00007,Super ,30,140,120,Super ,30,250,210,1
20780,12/26/2019,TDOGI04047,Super ,30,140,120,Super ,30,250,210,2
20781,12/26/2019,DEFSH0703001,Super ,30,250,210,Super ,30,600,500,1
20782,12/26/2019,TREX00172,Super ,30,140,120,Super ,30,250,210,2
20783,12/26/2019,TDOCA01011,Super ,30,140,120,Super ,30,250,210,1
20784,12/26/2019,TEOCA01014,Super ,30,250,210,Super ,30,140,120,1
20785,12/26/2019,TRSEX00003,Super ,30,140,120,Super ,30,250,210,1
20786,12/26/2019,TDOBE09011,Super ,30,250,210,Super ,30,140,120,2
20787,12/29/2019,TEOCA010112,Super ,30,250,210,Super ,30,250,210,2
20788,12/29/2019,TDOGI05011,Super ,30,250,210,Super ,30,600,500,1
20789,12/29/2019,TEEAL07021,Super ,30,250,210,Super ,30,140,120,1
20790,12/29/2019,TDOAL07031,Super ,30,140,120,Super ,30,250,210,2
20791,12/29/2019,TDOAL07031,Super ,30,250,210,Super ,30,600,500,1
20792,12/29/2019,TEOCA01011,Ultra ,100,140,320,Ultra ,100,600,700,1
20793,12/29/2019,TEOCA01023,Super ,30,140,120,Super ,30,140,120,1
20794,12/29/2019,101-001,Mega ,70,140,220,Super ,30,250,210,1
20795,12/29/2019,TDPAL05021,Super ,30,140,120,Super ,30,250,210,2
20796,12/29/2019,TEOSH07048,Super ,30,250,210,Super ,30,140,120,1
20797,12/29/2019,TEOSH07031,Mega ,70,250,310,Super ,30,250,210,1
20798,12/29/2019,TEODO070525,Super ,30,250,210,Super ,30,140,120,2
20799,12/29/2019,TEOBE09017,Super ,30,140,120,Super ,30,250,210,1
20800,12/26/2019,TEOCA03013,Super ,30,140,120,Super ,30,250,210,1
20801,12/26/2019,KHFDK0701001,Super ,30,140,120,Super ,30,250,210,1
20802,12/26/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,600,500,1
20803,12/26/2019,101-DIS,Super ,30,140,120,Super ,30,250,210,1
20804,12/26/2019,TEOCA01011,Super ,30,140,120,Super ,30,250,210,1
20805,12/26/2019,CPFGI0401002,Super ,30,250,210,Super ,30,140,120,1
20806,12/24/2019,TEOCA03037,Super ,30,140,120,Super ,30,250,210,1
20807,12/24/2019,ARFDK0701002,Super ,30,250,210,Super ,30,140,120,1
20808,12/24/2019,TEOQE14019,Super ,30,140,120,Super ,30,250,210,2
20809,12/24/2019,TEOQU08035,Super ,30,600,500,Super ,30,140,120,1
20810,12/24/2019,TDOCA01011,Super ,30,250,210,Super ,30,600,500,1
20811,12/24/2019,TDPCA02023,Super ,30,140,120,Super ,30,250,210,1
20812,12/24/2019,TDOCA01011,Super ,30,140,120,Super ,30,250,210,1
20813,12/24/2019,TDOCA03031,Super ,30,140,120,Super ,30,250,210,8
20814,12/24/2019,TEODO07051,Super ,30,140,120,Super ,30,250,210,4
20815,12/29/2019,101-001,Super ,30,600,500,Super ,30,600,500,3
20816,12/29/2019,TEOBE09028,Super ,30,140,120,Super ,30,250,210,2
20817,12/29/2019,TRMF00025,Super ,30,250,210,Super ,30,140,120,2
20818,12/29/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,140,120,1
20819,12/29/2019,TDOSH07031,Super ,30,140,120,Super ,30,140,120,1
20820,12/29/2019,TEOGI04011,Super ,30,140,120,Super ,30,250,210,1
20821,12/29/2019,TEOSU11011,Super ,30,140,120,Super ,30,250,210,2
20822,12/29/2019,101-001,Super ,30,250,210,Super ,30,600,500,1
20823,12/26/2019,TDOCA01011,Mega ,70,250,310,Super ,30,250,210,2
20824,12/26/2019,TEOIS10012,Super ,30,140,120,Super ,30,250,210,7
20825,12/26/2019,TEOGI04043,Super ,30,250,210,Super ,30,600,500,1
20826,12/26/2019,TDOCA03032,Super ,30,250,210,Super ,30,140,120,1
20827,12/26/2019,TEOAL05013,Super ,30,140,120,Super ,30,250,210,1
20828,12/26/2019,TDOAL07031,Super ,30,140,120,Super ,30,250,210,1
20829,12/24/2019,TRDSL00164,Super ,30,140,120,Super ,30,250,210,1
20830,12/24/2019,TEOPS10021,Super ,30,140,120,Super ,30,250,210,8
20831,12/24/2019,DEFCA0201002,Super ,30,140,120,Super ,30,250,210,1
20832,12/24/2019,101-TEGCCADSD,Super ,30,250,210,Super ,30,140,120,7
20833,12/24/2019,ASFCA0103001,Super ,30,140,120,Super ,30,250,210,1
20834,12/24/2019,101-001,Super ,30,140,120,Mega ,70,140,220,5
20835,12/24/2019,Btech006,Super ,30,140,120,Super ,30,250,210,2
20836,12/29/2019,TDHGI04011,Super ,30,140,120,Super ,30,250,210,1
20837,12/29/2019,TEOFA12027,Super ,30,140,120,Super ,30,250,210,1
20838,12/29/2019,101-TEGTKMBCS,Super ,30,250,210,Super ,30,140,120,1
20839,12/29/2019,TEODO07052,Super ,30,140,120,Super ,30,250,210,1
20840,12/26/2019,DEFSH0703001,Super ,30,140,120,Super ,30,250,210,1
20841,12/26/2019,TRDSL00214,Super ,30,140,120,Super ,30,250,210,1
20842,12/26/2019,TEOAL05013,Super ,30,140,120,Super ,30,250,210,1
20843,12/26/2019,TEOFA12022,Super ,30,140,120,Super ,30,250,210,3
20844,12/26/2019,TEOIS10012,Super ,30,140,120,Mega ,70,250,310,1
20845,12/26/2019,TEOCA02032,Super ,30,250,210,Mega ,70,250,310,1
20846,12/26/2019,,Super ,30,250,210,Super ,30,140,120,1
20847,12/26/2019,FCFKCA02024,Super ,30,140,120,Super ,30,250,210,1
20848,12/26/2019,101-TEGCCABCCNCC,Super ,30,600,500,Super ,30,250,210,1
20849,12/26/2019,TEOCA01011,Super ,30,250,210,Super ,30,140,120,1
20850,12/26/2019,DEFCA0201002,Super ,30,250,210,Super ,30,140,120,1
20851,12/24/2019,DNFGH0801004,Super ,30,140,120,Super ,30,250,210,2
20852,12/24/2019,TEOMA06031,Super ,30,250,210,Super ,30,140,120,1
20853,12/24/2019,ASFCA0203003,Super ,30,140,120,Super ,30,600,500,1
20854,12/24/2019,TEOQU08038,Super ,30,250,210,Super ,30,600,500,1
20855,12/24/2019,TEOIS100110,Super ,30,140,120,Super ,30,250,210,1
20856,12/29/2019,TDOBE09011,Super ,30,250,210,Super ,30,140,120,3
20857,12/29/2019,TEOPS10021,Super ,30,140,120,Super ,30,250,210,5
20858,12/29/2019,TEEAL07024,Super ,30,140,120,Super ,30,250,210,3
20859,12/29/2019,TEORS11031,Super ,30,250,210,Super ,30,140,120,1
20860,12/29/2019,TEECA02021,Super ,30,140,120,Super ,30,250,210,6
20861,12/29/2019,TEODK07016,Super ,30,250,210,Super ,30,140,120,3
20862,12/26/2019,Btech007,Super ,30,250,210,Super ,30,140,120,1
20863,12/26/2019,TRFR00008,Super ,30,250,210,Super ,30,140,120,1
